batch_name,instrument_name,batch_passed,reviewer_name,batch_collected_timestamp,review_start_timestamp,review_complete_timestamp,parameter,codeine,hydrocodone,hydromorphone,morphine,oxycodone,oxymorphone
b571387,dopey,TRUE,Alice,2017-01-26 00:39:33,2017-01-26 11:43:25,2017-01-26 12:17:09,calibration_intercept,5.8114609468914335e-5,-2.0445614193089357e-5,1.868601868817751e-5,-7.73471183886169e-6,-2.268191087299224e-5,4.767079971727514e-5
b170677,happy,TRUE,Brad,2017-01-25 20:39:48,2017-01-26 09:13:47,2017-01-26 09:39:41,calibration_intercept,4.130032158904836e-5,-3.401461223116157e-6,1.9883328949440162e-5,-3.914222802874675e-5,-1.7558594436455663e-5,-1.3268957936460948e-5
b491040,sleepy,TRUE,Brad,2017-01-25 23:09:38,2017-01-26 13:04:13,2017-01-26 13:31:10,calibration_intercept,-3.394823282754896e-5,1.1884236759468998e-5,2.3162108694049512e-5,1.2032952710337412e-6,4.6878011337747494e-5,4.7147072285270876e-5
b722367,doc,TRUE,Charles,2017-01-26 01:36:59,2017-01-26 10:42:55,2017-01-26 11:23:56,calibration_intercept,-2.6303267951996564e-5,-4.168728311776027e-5,2.6819496030339445e-5,-8.246891463071431e-6,-1.2092848318400974e-5,-8.093345559233069e-5
b121250,happy,TRUE,Zachary,2017-01-25 20:03:03,2017-01-26 12:37:55,2017-01-26 13:05:39,calibration_intercept,-1.8913465283832337e-5,2.9776362622934214e-5,-2.712270161143098e-5,-1.9153640949414333e-5,3.56077331877027e-5,2.323512965590547e-5
b589896,happy,TRUE,Charles,2017-01-25 23:12:43,2017-01-26 13:22:00,2017-01-26 14:05:09,calibration_intercept,3.300139095987232e-5,2.9800890367774022e-5,-6.907639253972623e-5,2.7777266934095286e-5,-8.716487943915925e-6,3.429191128045783e-5
b788569,happy,TRUE,Yolanda,2017-01-26 00:49:58,2017-01-26 12:34:26,2017-01-26 13:03:12,calibration_intercept,-1.0417721400409502e-5,-2.3207161547999468e-5,4.1264293500970296e-5,-3.6572235742239158e-6,-6.570698356480048e-6,-2.2790037077866687e-5
b328236,sneezy,TRUE,Alice,2017-01-25 22:44:56,2017-01-26 12:33:47,2017-01-26 13:14:22,calibration_intercept,-1.1084407847366242e-5,1.011254511291804e-5,1.4690594913574409e-5,2.711209492220913e-5,-5.183470465337702e-5,-1.2152495885256872e-5
b333195,doc,TRUE,Yolanda,2017-01-25 23:11:51,2017-01-26 12:15:53,2017-01-26 12:47:28,calibration_intercept,2.7128668552265027e-5,-3.644571069353248e-5,-5.996036481914156e-6,7.388851744045372e-5,4.0836700981381936e-5,1.3551849580528746e-20
b309411,grumpy,TRUE,Charles,2017-01-26 00:30:24,2017-01-26 11:05:47,2017-01-26 11:25:19,calibration_intercept,1.9949062356502693e-6,-2.17890967245852e-5,-1.826605785434447e-5,5.196655278977741e-5,-4.030308935900575e-5,-1.4898463986367208e-5
b841329,happy,TRUE,Yolanda,2017-01-26 01:38:56,2017-01-26 09:37:56,2017-01-26 10:06:23,calibration_intercept,-1.0097165010201815e-5,-3.5035994064989014e-5,-7.592149220435182e-7,2.6521656852362086e-5,7.394725696420761e-6,-7.30794715050406e-6
b481600,doc,TRUE,Alice,2017-01-25 20:35:08,2017-01-26 10:29:20,2017-01-26 10:46:29,calibration_intercept,-3.996524599351027e-6,-1.7174513481603813e-5,7.233186488290674e-5,-1.0086333376465607e-5,3.462017480696084e-6,6.486464764926058e-5
b593598,sneezy,TRUE,Yolanda,2017-01-25 22:44:59,2017-01-26 13:06:25,2017-01-26 13:36:42,calibration_intercept,9.055994336431346e-6,-3.3599953181589175e-6,-1.2454147136272461e-5,-1.2894495982821325e-5,-9.755624606061123e-6,-2.9615323995319685e-5
b158652,dopey,TRUE,Yolanda,2017-01-25 21:05:13,2017-01-26 09:20:04,2017-01-26 09:46:36,calibration_intercept,-6.100038772940247e-5,-4.678031767573398e-6,-2.6481347404460298e-5,2.496645804660218e-5,4.0825009407356434e-5,3.893166874700014e-5
b170838,dopey,TRUE,Alice,2017-01-25 20:00:31,2017-01-26 12:12:17,2017-01-26 12:31:11,calibration_intercept,2.155274897465004e-5,6.794776346201047e-6,7.795889388716016e-6,-3.9715246122341337e-7,-4.881615535931361e-6,-1.6877350447816926e-5
b277451,sneezy,TRUE,Yolanda,2017-01-25 22:55:04,2017-01-26 12:20:11,2017-01-26 12:58:54,calibration_intercept,-1.2330928782944392e-5,1.448344914959621e-5,4.2922766425742024e-5,-3.463884033863329e-5,1.9924826550737946e-5,2.0400888733356383e-5
b463559,sneezy,TRUE,Zachary,2017-01-26 00:35:30,2017-01-26 13:34:29,2017-01-26 13:55:11,calibration_intercept,-5.1398428741359166e-5,-1.8393281748505096e-6,-6.262048254731189e-6,-3.301387649535232e-5,2.3782800474665204e-5,-7.1934744632028585e-6
b246349,sleepy,TRUE,Zachary,2017-01-27 00:27:25,2017-01-27 10:03:43,2017-01-27 10:29:11,calibration_intercept,3.273246441748049e-5,-4.067382525594704e-5,-1.3940825715345594e-5,-4.702647773591709e-6,5.233845195867757e-5,1.581422264616455e-5
b724248,sleepy,TRUE,Zachary,2017-01-26 23:35:45,2017-01-27 10:23:14,2017-01-27 10:57:00,calibration_intercept,1.750319935559118e-5,-3.7834557548901874e-5,-3.043323963353006e-5,-1.7259738888393865e-5,6.573830699033903e-6,-3.3376093576842625e-5
b130920,dopey,TRUE,Brad,2017-01-27 01:08:21,2017-01-27 12:35:01,2017-01-27 13:11:05,calibration_intercept,-7.217960013476224e-5,1.880504926038526e-5,7.971690064011152e-6,-2.245356092717878e-5,2.1390037561540595e-5,2.3506672680088588e-5
b836460,grumpy,TRUE,Charles,2017-01-27 00:04:06,2017-01-27 12:37:03,2017-01-27 13:21:23,calibration_intercept,4.354075460347501e-5,3.115797448348111e-5,2.2344571891277236e-5,1.005591013264971e-5,-2.7525824377313597e-5,-4.887894967742727e-5
b666635,bashful,TRUE,Yolanda,2017-01-27 00:28:10,2017-01-27 12:23:41,2017-01-27 13:02:56,calibration_intercept,-6.299837862488395e-6,1.1887236385156651e-6,-1.4163564424329552e-5,2.2648148018786736e-6,-1.8741044816568302e-5,1.1840741360420385e-5
b334540,grumpy,TRUE,Xavier,2017-01-26 22:43:50,2017-01-27 09:47:38,2017-01-27 10:07:57,calibration_intercept,3.653723252582515e-5,3.4059584098128446e-5,-9.753524569451304e-6,3.1143056689192e-5,6.315198997379328e-6,-3.6034959751695314e-7
b357263,dopey,TRUE,Alice,2017-01-26 23:53:31,2017-01-27 09:52:00,2017-01-27 10:34:16,calibration_intercept,-5.033330966003583e-6,1.4013344715432542e-5,-1.933518020848575e-5,-4.7234381209257305e-5,1.7658370374399945e-5,-2.59760209395979e-5
b208569,grumpy,TRUE,Brad,2017-01-27 01:18:41,2017-01-27 12:38:23,2017-01-27 13:12:47,calibration_intercept,-8.33985128151136e-6,-4.844167411971538e-5,7.509285184972037e-6,1.0368644148118484e-5,4.842920533832634e-7,-7.435414998772034e-5
b360472,sneezy,TRUE,Charles,2017-01-26 22:46:49,2017-01-27 10:52:54,2017-01-27 11:33:21,calibration_intercept,-1.629158042746491e-6,5.0007205856561646e-5,-4.0696736420980895e-5,3.664513679425053e-5,6.888270075686394e-5,3.5266694316590113e-5
b619428,dopey,TRUE,Zachary,2017-01-26 21:55:45,2017-01-27 13:34:15,2017-01-27 14:19:07,calibration_intercept,6.477287652514008e-6,-3.459318452064552e-5,-3.8200909742495577e-5,3.823644390392225e-5,-2.2130143931738764e-5,-2.6455474963251312e-5
b653950,bashful,TRUE,Charles,2017-01-26 20:36:43,2017-01-27 12:08:13,2017-01-27 12:51:41,calibration_intercept,-2.0615151096474974e-5,-3.0009404944115166e-5,2.1501606470343546e-5,4.969546613176615e-5,3.4155518290897377e-05,-1.4687735369624535e-5
b172675,dopey,TRUE,Zachary,2017-01-27 00:49:21,2017-01-27 09:12:22,2017-01-27 09:31:19,calibration_intercept,-2.4923241135944788e-5,5.583457416667908e-5,6.467758018124383e-7,3.3185195886681355e-5,-3.097504634318347e-5,-4.562480917741272e-5
b539373,sleepy,TRUE,Yolanda,2017-01-26 23:22:40,2017-01-27 13:11:23,2017-01-27 13:40:23,calibration_intercept,1.9610436993822136e-6,-1.6847807603682344e-5,1.7399450284076197e-5,-5.217706478166906e-5,-4.0832868376211316e-5,3.2369661364896677e-6
b393122,dopey,TRUE,Zachary,2017-01-26 22:33:33,2017-01-27 13:03:01,2017-01-27 13:40:52,calibration_intercept,-1.5782572589829052e-5,-4.648369362303613e-5,-3.795724691278394e-5,5.8921431938718205e-5,1.5730322332119428e-5,-2.4653316107692698e-5
b818121,bashful,TRUE,Brad,2017-01-27 01:17:35,2017-01-27 10:35:17,2017-01-27 11:00:44,calibration_intercept,-4.315187995677888e-5,1.844298208309208e-5,6.346056282251391e-5,-1.6605871957456174e-5,5.518505648609436e-6,-2.5374234755303983e-5
b535300,sneezy,TRUE,Charles,2017-01-26 20:55:04,2017-01-27 12:08:26,2017-01-27 12:42:57,calibration_intercept,6.038886767171338e-5,-1.0912499290397472e-5,-6.056176657507653e-5,-5.788177382189897e-5,3.883697646297454e-5,8.598936467066336e-6
b101197,happy,TRUE,Xavier,2017-01-26 23:02:47,2017-01-27 09:30:35,2017-01-27 10:06:31,calibration_intercept,3.8020143820185665e-5,3.14463968874372e-5,-3.791083129139917e-5,-1.412359177835029e-5,-3.908553242562278e-5,2.6245932301013466e-5
b840295,doc,TRUE,Xavier,2017-01-27 01:20:39,2017-01-27 09:46:00,2017-01-27 10:08:11,calibration_intercept,7.481803481543503e-5,-5.312099052705453e-6,-6.21446216982494e-5,2.7993473848518574e-7,-3.9045577305258444e-5,1.0910642546998262e-5
b275241,dopey,TRUE,Yolanda,2017-01-27 00:10:29,2017-01-27 12:58:36,2017-01-27 13:34:46,calibration_intercept,-4.144463699949763e-6,3.0256318932072263e-5,3.059592836163234e-5,-3.6505637062425505e-6,-1.726193529744129e-5,-4.925114785994382e-6
b454292,happy,TRUE,Brad,2017-01-26 22:31:50,2017-01-27 09:34:09,2017-01-27 10:07:45,calibration_intercept,-4.748265091878569e-5,3.3404923339830444e-5,4.711385582787461e-5,-2.3793609151846743e-5,-7.025887010029989e-5,9.927038564972425e-6
b281289,dopey,TRUE,Charles,2017-01-27 22:57:53,2017-01-28 10:58:43,2017-01-28 11:22:47,calibration_intercept,-8.300586928245982e-6,3.052294230444291e-5,5.284485064016806e-5,5.6960327685907614e-5,1.5696424141910013e-5,4.331381229645086e-5
b240156,sleepy,TRUE,Zachary,2017-01-27 20:55:46,2017-01-28 12:48:05,2017-01-28 13:31:48,calibration_intercept,-2.6688416525214767e-7,9.545500700573055e-6,4.424577101481824e-6,1.5570206173361757e-5,4.617546432166379e-5,5.9926112945891004e-5
b187295,happy,TRUE,Zachary,2017-01-28 00:24:40,2017-01-28 13:30:08,2017-01-28 13:50:39,calibration_intercept,-2.7192105463975647e-6,-3.6355550503985076e-5,9.262681092353883e-6,-2.674843328988694e-5,2.0005823820881856e-5,-4.747299385801059e-5
b541582,happy,TRUE,Xavier,2017-01-27 22:58:20,2017-01-28 09:00:45,2017-01-28 09:33:33,calibration_intercept,-1.8861898752264823e-6,-1.1487906223448675e-6,-3.2571965516322096e-5,-1.8093631245304073e-5,4.114438520807841e-5,6.224606473910232e-5
b168402,bashful,TRUE,Xavier,2017-01-28 01:45:15,2017-01-28 11:30:28,2017-01-28 12:00:54,calibration_intercept,4.934353513239356e-5,5.203581631057069e-5,-4.151777335815558e-5,-4.860891725305995e-5,-3.465967865824746e-5,1.0234448674264631e-6
b324152,grumpy,TRUE,Brad,2017-01-27 23:53:01,2017-01-28 13:03:49,2017-01-28 13:25:21,calibration_intercept,-2.627011057756988e-5,-3.251758610675674e-5,2.0394906193376843e-5,1.5226196911674723e-5,3.159895417691725e-5,2.7020669736115818e-5
b815002,sleepy,TRUE,Alice,2017-01-27 23:12:58,2017-01-28 10:09:33,2017-01-28 10:42:39,calibration_intercept,-5.647147948336459e-5,3.383503642166837e-5,-1.001734895054233e-5,-1.094397240435764e-5,3.598683202486662e-5,2.9290046135563898e-5
b435815,grumpy,TRUE,Alice,2017-01-27 20:24:19,2017-01-28 11:23:29,2017-01-28 12:06:53,calibration_intercept,-1.4934338122373363e-5,3.999166831149014e-5,1.3407809657994211e-5,-2.171473470637998e-5,-1.7785010273983233e-5,-5.682351607684606e-5
b756696,happy,TRUE,Brad,2017-01-28 00:37:21,2017-01-28 10:38:04,2017-01-28 11:13:44,calibration_intercept,-1.566800546741179e-5,-3.685422112169949e-5,7.067456171370123e-6,-2.9986673364585222e-5,2.6190643389514278e-5,5.2879235050793126e-5
b623246,bashful,TRUE,Charles,2017-01-27 20:24:56,2017-01-28 09:52:48,2017-01-28 10:17:00,calibration_intercept,6.918068971859625e-7,4.0916338395859964e-5,-2.9434475586635652e-5,-6.441333275333043e-6,2.6711419153891743e-5,2.3600802178664143e-5
b884129,dopey,TRUE,Charles,2017-01-27 20:44:02,2017-01-28 11:42:12,2017-01-28 12:21:18,calibration_intercept,-3.040644361714062e-5,7.063395669456818e-5,8.938961250894383e-6,-3.060297579769925e-5,-1.921706151309775e-5,7.769889063784107e-6
b259854,dopey,TRUE,Alice,2017-01-27 21:51:58,2017-01-28 12:42:18,2017-01-28 13:03:52,calibration_intercept,-1.02417298169679e-5,1.0216988191372965e-5,1.9429743458170356e-6,-6.282261699698439e-5,-3.353317786882548e-5,2.963187266111654e-5
b186106,sleepy,TRUE,Zachary,2017-01-27 23:34:27,2017-01-28 10:34:34,2017-01-28 10:56:27,calibration_intercept,6.123159737532034e-6,2.5854813875899916e-5,4.348922438972433e-5,-8.390392472089078e-6,4.974944644990191e-6,1.8424219067891155e-5
b877518,sneezy,TRUE,Alice,2017-01-28 00:04:33,2017-01-28 09:57:19,2017-01-28 10:33:09,calibration_intercept,-2.4144194096086718e-5,3.852875639256702e-5,-5.265034093216011e-7,5.173468594501314e-5,4.8312832107839393e-5,2.0593983767394828e-5
b241040,happy,TRUE,Zachary,2017-01-28 00:21:14,2017-01-28 13:22:17,2017-01-28 14:05:29,calibration_intercept,-6.736050924536906e-7,2.5137144263243224e-5,-2.08218596047199e-5,-2.3139159974338887e-5,-3.9346931651326655e-5,-3.283747500583254e-5
b181023,bashful,TRUE,Brad,2017-01-27 23:14:19,2017-01-28 09:27:24,2017-01-28 10:08:33,calibration_intercept,-3.980631624520104e-6,-6.833187584655601e-5,-4.622174239999216e-5,3.8656488286259323e-5,6.233276997833122e-5,7.113626092319994e-6
b101972,sneezy,TRUE,Charles,2017-01-27 22:50:41,2017-01-28 13:17:28,2017-01-28 13:59:30,calibration_intercept,-1.1091288412484195e-5,-3.860682363464501e-6,5.6735609812412926e-5,-3.571841431951644e-5,-1.2835176810480069e-5,9.061191246596113e-6
b715774,bashful,TRUE,Brad,2017-01-27 21:53:16,2017-01-28 10:36:45,2017-01-28 10:57:31,calibration_intercept,1.0956672963648779e-5,8.281561060035514e-6,-2.38613065732981e-5,-5.430799900728652e-5,5.7868562993069304e-6,4.448172457205796e-5
b569976,sneezy,TRUE,Alice,2017-01-27 21:01:21,2017-01-28 12:06:37,2017-01-28 12:31:01,calibration_intercept,2.09864370499802e-5,2.944755815375122e-6,-3.7796513462944385e-5,7.259108535107679e-5,-3.7182254230530055e-6,-9.99563063495452e-7
b557293,dopey,TRUE,Charles,2017-01-27 21:16:33,2017-01-28 09:52:33,2017-01-28 10:35:17,calibration_intercept,-1.2532390825944336e-5,5.136551939231756e-5,-7.331030900925684e-6,-2.738141554629462e-6,2.7998328002781987e-5,-4.3445073996955326e-6
b547542,bashful,TRUE,Brad,2017-01-29 01:23:21,2017-01-29 09:09:38,2017-01-29 09:34:41,calibration_intercept,-3.735735264031928e-5,1.2827811857232933e-5,-2.065037773459692e-5,9.414288696213562e-6,1.1144906091147202e-5,-3.2791647593897064e-5
b202035,bashful,TRUE,Alice,2017-01-28 23:38:37,2017-01-29 10:56:17,2017-01-29 11:25:38,calibration_intercept,1.641742700317711e-5,-9.026372899873133e-6,2.9444563396366054e-5,-1.6439129964304783e-5,-1.0379269363128535e-6,-4.637345414360525e-6
b622656,grumpy,TRUE,Brad,2017-01-29 00:51:51,2017-01-29 13:21:07,2017-01-29 13:40:05,calibration_intercept,-5.254299943767446e-5,2.1806819999305698e-5,-9.299666892440377e-6,9.422569518070027e-6,-4.646354081573499e-6,1.9737705544400692e-5
b156338,grumpy,TRUE,Alice,2017-01-28 22:54:53,2017-01-29 09:09:52,2017-01-29 09:54:26,calibration_intercept,-5.95951999756553e-5,5.82786379709837e-5,2.7339809512153498e-5,3.0301969556887768e-5,-2.5537514634588237e-5,-5.214908311078918e-5
b870884,sleepy,TRUE,Yolanda,2017-01-29 00:02:12,2017-01-29 13:22:44,2017-01-29 14:06:59,calibration_intercept,-1.0413961142411902e-5,1.4567219809842759e-6,5.2967410099933426e-5,-4.679558193403222e-5,2.9192431657650238e-5,-3.6447820833569936e-6
b598715,dopey,TRUE,Charles,2017-01-28 23:39:22,2017-01-29 09:16:37,2017-01-29 10:00:42,calibration_intercept,3.453096170324101e-5,-1.8857214347217458e-6,-3.5178883773409603e-6,2.696835006135218e-5,-1.925148490936431e-5,1.6838490111414178e-5
b501273,dopey,TRUE,Brad,2017-01-28 20:11:05,2017-01-29 13:07:30,2017-01-29 13:28:32,calibration_intercept,-3.655972078857634e-5,6.979084537921738e-6,8.433368561389826e-5,1.998890825519982e-5,2.6412452069432297e-5,-1.9974369835718334e-5
b661032,dopey,TRUE,Alice,2017-01-28 23:20:52,2017-01-29 10:50:26,2017-01-29 11:13:24,calibration_intercept,4.542302111315555e-5,-3.580764493075408e-5,-2.889842292081417e-5,7.123347759744351e-6,-7.136877747863416e-7,2.6359463027763842e-5
b884918,dopey,TRUE,Yolanda,2017-01-28 20:31:29,2017-01-29 13:10:40,2017-01-29 13:46:18,calibration_intercept,1.7770785348727386e-5,1.2174147060175397e-5,2.23058605159127e-5,1.496781113457982e-5,3.925214440735216e-5,-5.159402719208436e-5
b598456,bashful,TRUE,Alice,2017-01-29 01:17:37,2017-01-29 11:35:06,2017-01-29 11:53:46,calibration_intercept,-2.4051176361850834e-5,-7.833404329289791e-5,-3.0317483029913425e-5,-2.423801652044729e-5,2.500544648570803e-5,-1.086003251844666e-5
b662921,happy,TRUE,Charles,2017-01-28 20:46:24,2017-01-29 13:36:03,2017-01-29 14:14:29,calibration_intercept,-1.7145844732766215e-5,2.38794258110675e-5,4.9827779897855236e-5,-3.54128283165931e-5,-1.320902042313637e-5,3.940401203629555e-6
b256132,bashful,TRUE,Yolanda,2017-01-29 01:37:00,2017-01-29 10:23:55,2017-01-29 10:41:23,calibration_intercept,4.038271275586014e-5,-1.4565623233275548e-5,-4.408719967700492e-5,-5.085357712600494e-5,-1.2934944292940017e-5,-3.295086719547324e-5
b311127,sleepy,TRUE,Zachary,2017-01-28 21:14:02,2017-01-29 11:45:21,2017-01-29 12:12:40,calibration_intercept,-8.687243406570319e-6,-4.3437877481165045e-5,4.04788139192671e-5,5.954047773960338e-6,-2.0859311234608067e-5,-1.4530086829399688e-6
b544740,dopey,TRUE,Alice,2017-01-28 23:40:10,2017-01-29 11:17:14,2017-01-29 12:01:37,calibration_intercept,1.363358468856372e-5,-1.571542759365728e-5,-5.99001805535502e-5,-3.077083111652048e-6,6.973877829796191e-6,-2.0907669522274154e-5
b496260,happy,TRUE,Xavier,2017-01-29 00:40:05,2017-01-29 10:51:46,2017-01-29 11:29:32,calibration_intercept,-1.85417563562126e-5,-7.361136973039594e-5,-4.0388950285592405e-6,9.577725545487998e-6,2.157917677629444e-5,-2.1475715606282348e-5
b323834,bashful,TRUE,Zachary,2017-01-28 22:24:05,2017-01-29 13:35:54,2017-01-29 14:01:13,calibration_intercept,-1.1068948716557357e-5,-1.2317618194470474e-5,-2.0615416401178388e-5,-5.968979935322088e-5,6.368525363949766e-6,4.6912564939863994e-5
b144077,doc,TRUE,Brad,2017-01-29 01:53:58,2017-01-29 13:21:11,2017-01-29 13:41:07,calibration_intercept,2.7751481202903312e-5,3.0038104454808863e-5,2.4380572881247544e-5,-3.3581029506469612e-06,-2.0064503810093853e-5,5.8082285224318174e-5
b600278,doc,TRUE,Charles,2017-01-28 22:49:31,2017-01-29 10:00:44,2017-01-29 10:36:32,calibration_intercept,4.907479063614736e-7,-1.6581348069116582e-5,-4.177245109283508e-5,-1.9079940857689238e-5,4.6249910841424186e-5,-4.51051226348676e-6
b807838,bashful,TRUE,Alice,2017-01-28 20:19:33,2017-01-29 11:18:23,2017-01-29 12:03:08,calibration_intercept,-7.081467306013139e-6,-3.130757099741665e-6,4.583964444851947e-5,-1.531531711742744e-5,1.5164383613312217e-5,1.4403401735610723e-5
b132691,sneezy,TRUE,Brad,2017-01-28 22:49:58,2017-01-29 10:38:57,2017-01-29 11:17:38,calibration_intercept,5.271385988573251e-6,-2.892741836555365e-5,-2.5774835124927583e-5,2.305980514161821e-5,6.409482442265875e-5,1.8760879389960245e-5
b319388,bashful,TRUE,Yolanda,2017-01-29 20:04:00,2017-01-30 10:02:03,2017-01-30 10:47:02,calibration_intercept,-3.903827715055851e-5,-3.6121662017578664e-5,-7.153883927295916e-5,3.399207724321669e-5,6.472165414432387e-5,-1.0852771963835951e-5
b345992,grumpy,TRUE,Alice,2017-01-29 23:00:33,2017-01-30 09:12:17,2017-01-30 09:44:02,calibration_intercept,2.199714421101974e-5,4.79565985508372e-5,-8.139452431458008e-6,-2.6204113358327237e-5,4.328211563575478e-5,7.219312240535155e-6
b882176,grumpy,TRUE,Zachary,2017-01-30 01:17:00,2017-01-30 09:08:56,2017-01-30 09:24:29,calibration_intercept,-1.573690637591354e-5,-1.5096964146954087e-5,-2.4969563070402906e-5,-4.3157538209592406e-5,-3.872167174001261e-5,-4.819274347086928e-5
b888220,grumpy,TRUE,Charles,2017-01-30 01:56:32,2017-01-30 09:56:12,2017-01-30 10:37:21,calibration_intercept,-7.642729722408619e-6,4.0716831214171475e-5,-4.327591434354811e-5,2.709474223757663e-6,7.061600700108835e-6,1.532718324109372e-5
b402263,sneezy,TRUE,Xavier,2017-01-30 00:05:10,2017-01-30 09:35:19,2017-01-30 10:01:16,calibration_intercept,6.297669514741397e-5,1.8479557420226927e-5,-3.424423172839468e-5,-2.354275707868359e-6,7.460132065729167e-5,-7.708580033519289e-6
b822903,bashful,TRUE,Alice,2017-01-29 23:35:05,2017-01-30 10:39:50,2017-01-30 11:01:05,calibration_intercept,-4.6988344868156694e-5,2.4143789498658197e-5,-6.042315791268286e-6,-1.9930198968984996e-5,-2.162643260992966e-5,-1.1467351059525788e-5
b283551,doc,TRUE,Brad,2017-01-29 20:58:55,2017-01-30 11:23:35,2017-01-30 12:01:15,calibration_intercept,8.664814366793573e-5,3.1063420212939854e-5,-2.5171416323844177e-7,4.2786658485299355e-5,4.310968595675511e-6,1.3788383750497471e-5
b610570,sleepy,TRUE,Xavier,2017-01-29 23:30:17,2017-01-30 10:43:50,2017-01-30 11:19:05,calibration_intercept,7.109293420054126e-6,4.790179510572071e-5,-1.3974102196690411e-5,1.781732911313833e-5,-7.674681247399048e-5,-1.7656547167417215e-5
b286147,grumpy,TRUE,Xavier,2017-01-29 21:33:25,2017-01-30 10:08:10,2017-01-30 10:39:12,calibration_intercept,-6.078129233121657e-6,-2.5545772714248496e-6,3.83606492662816e-5,-3.3338528179640925e-5,-2.0400215593289682e-5,-1.4086659447259876e-5
b701846,happy,TRUE,Alice,2017-01-29 22:34:55,2017-01-30 10:42:39,2017-01-30 11:22:40,calibration_intercept,-2.0713469277599933e-5,4.040378488713719e-6,5.812390306491513e-5,5.522068921517772e-5,-1.6493128794671078e-5,6.63211153954013e-5
b124318,bashful,TRUE,Alice,2017-01-29 20:00:59,2017-01-30 10:54:15,2017-01-30 11:13:56,calibration_intercept,1.195330930381367e-5,-5.4327566128139095e-5,4.353829444691017e-5,2.5713591219369718e-5,-3.0368905260668237e-5,-2.9206246115587225e-5
b524196,sneezy,TRUE,Zachary,2017-01-29 21:24:17,2017-01-30 10:04:37,2017-01-30 10:20:06,calibration_intercept,3.5216503553209074e-6,5.524002587286679e-5,-1.6515752638800129e-7,5.557047631340899e-5,4.856965273288559e-5,-1.935729280556605e-5
b649670,sleepy,TRUE,Brad,2017-01-30 01:34:27,2017-01-30 10:14:50,2017-01-30 10:59:46,calibration_intercept,6.86529001036774e-6,-1.9712511683281304e-5,-1.2383911323196358e-5,-1.766083992319277e-5,-1.3258222792260329e-5,1.2267602014931974e-5
b482417,doc,TRUE,Xavier,2017-01-29 21:12:16,2017-01-30 12:24:01,2017-01-30 12:52:54,calibration_intercept,-3.772967760836193e-5,4.778691024205344e-5,4.286506078284525e-5,1.5551952386096227e-5,-1.6049614623255758e-5,1.5589031654562231e-6
b328511,sneezy,TRUE,Alice,2017-01-29 21:16:27,2017-01-30 13:47:10,2017-01-30 14:04:59,calibration_intercept,-2.1585976407317027e-5,2.249839635855297e-5,8.870058297587493e-6,-4.601793490106188e-5,8.380052966245796e-6,-3.707569282127781e-5
b389068,sleepy,TRUE,Alice,2017-01-29 23:24:38,2017-01-30 09:40:31,2017-01-30 10:21:35,calibration_intercept,-3.0954285299233506e-5,-1.6450373020207344e-5,5.433686369599601e-5,-1.2236870287927618e-5,-4.2548091140276065e-5,-8.71197640573648e-6
b889883,sleepy,TRUE,Xavier,2017-01-29 20:40:35,2017-01-30 12:36:48,2017-01-30 13:00:57,calibration_intercept,5.7415639874150564e-5,-4.351940847802323e-5,1.3000320278059207e-5,1.72324505100483e-5,1.680254030478683e-5,-1.9136566444418563e-5
b844250,dopey,TRUE,Alice,2017-01-29 23:25:26,2017-01-30 13:57:00,2017-01-30 14:12:38,calibration_intercept,-3.5620991722382005e-5,5.71006137623225e-6,3.375642804212929e-5,-6.231977669418099e-6,2.0273180366323406e-5,-5.349835929155368e-5
b204955,grumpy,TRUE,Yolanda,2017-01-29 22:35:33,2017-01-30 12:03:39,2017-01-30 12:33:29,calibration_intercept,-1.1231446237656081e-5,-6.901779008312248e-5,4.168498023560303e-5,-4.215901040727589e-5,-3.36473460389872e-5,-3.282420759091498e-5
b166243,sneezy,TRUE,Xavier,2017-01-29 21:32:54,2017-01-30 10:54:25,2017-01-30 11:30:46,calibration_intercept,-1.9205175805717372e-5,-6.356369600783399e-6,-1.839370272094234e-5,-5.91173277795209e-5,-9.802638498831318e-6,-2.2760714103588588e-5
b509099,grumpy,TRUE,Xavier,2017-01-30 21:45:53,2017-01-31 09:09:00,2017-01-31 09:40:18,calibration_intercept,-5.732998212217839e-6,4.11936624549704e-5,7.571371062631245e-6,1.6903026141957306e-5,-3.4044484366847366e-5,3.4473901828748736e-5
b593877,bashful,TRUE,Yolanda,2017-01-31 00:53:01,2017-01-31 11:02:55,2017-01-31 11:18:42,calibration_intercept,-1.7423306314190277e-6,3.1525019287695065e-5,-7.133669505767343e-5,5.256131983109885e-5,-9.155358505599022e-6,-2.89169525826485e-5
b311965,bashful,TRUE,Xavier,2017-01-31 01:22:18,2017-01-31 13:30:52,2017-01-31 13:48:20,calibration_intercept,-2.3948075008620817e-5,4.694919613110133e-5,-2.2519203339967893e-5,3.650855888033332e-5,-5.626527527903313e-5,-9.094992683376199e-6
b188455,sleepy,TRUE,Brad,2017-01-30 23:53:03,2017-01-31 13:40:15,2017-01-31 14:15:21,calibration_intercept,5.260523477266217e-5,2.9024623093917452e-6,4.3539167736824685e-5,-6.404487250561673e-5,2.3522917032489166e-5,-5.262725170445162e-6
