"order_id","ordering_route","pref_list_type"
96577,"OP Orders Navigator","Clinic Preference List"
71069,"OP Orders Navigator","Clinic Preference List"
92597,"OP Orders Navigator","Clinic Preference List"
39011,"OP Orders Navigator","Clinic Preference List"
85763,"OP Orders Navigator","Clinic Preference List"
58579,"OP Orders Navigator","Provider Preference List"
13266,"OP Orders Navigator","Provider Preference List"
37125,"OP Orders Navigator","Provider Preference List"
87439,"OP Orders Navigator","Provider Preference List"
15578,"OP Orders Navigator","Clinic Preference List"
40977,"OP Orders Navigator","Clinic Preference List"
82315,"OP Orders Navigator","Clinic Preference List"
86560,"OP Orders Navigator","Clinic Preference List"
85173,"OP Orders Navigator","Clinic Preference List"
70896,"OP Orders Navigator","Clinic Preference List"
63308,"OP Orders Navigator","Clinic Preference List"
78500,"OP Orders Navigator","Clinic Preference List"
88883,"OP Orders Navigator","Clinic Preference List"
63454,"OP Orders Navigator","Clinic Preference List"
50358,"OP Orders Navigator","Clinic Preference List"
30899,"OP Orders Navigator","Clinic Preference List"
33564,"OP Orders Navigator","Clinic Preference List"
49253,"OP Orders Navigator","Clinic Preference List"
41976,"OP Orders Navigator","Clinic Preference List"
75621,"OP Orders Navigator","Clinic Preference List"
70868,"OP Orders Navigator","Clinic Preference List"
35194,"OP Orders Navigator","Clinic Preference List"
63815,"OP Orders Navigator","Clinic Preference List"
42070,"OP Orders Navigator","Clinic Preference List"
27327,"OP Orders Navigator","Clinic Preference List"
96623,"OP Orders Navigator","Clinic Preference List"
36751,"OP Orders Navigator","Clinic Preference List"
19027,"OP Orders Navigator","Clinic Preference List"
42048,"OP Orders Navigator","Clinic Preference List"
32260,"OP Orders Navigator","Clinic Preference List"
82764,"OP Orders Navigator","Provider Preference List"
49708,"OP Orders Navigator","Clinic Preference List"
32066,"OP Orders Navigator","Clinic Preference List"
66471,"OP Orders Navigator","Clinic Preference List"
83498,"OP Orders Navigator","Clinic Preference List"
75222,"OP Orders Navigator","None"
64951,"OP Orders Navigator","Clinic Preference List"
16084,"OP Orders Navigator","Clinic Preference List"
19126,"OP Orders Navigator","Clinic Preference List"
55033,"OP Orders Navigator","Clinic Preference List"
64200,"OP Orders Navigator","Provider Preference List"
68310,"OP Orders Navigator","Clinic Preference List"
65408,"OP Orders Navigator","Clinic Preference List"
30881,"OP Orders Navigator","Clinic Preference List"
63543,"OP Orders Navigator","Clinic Preference List"
50537,"SmartSet","None"
86356,"OP Orders Navigator","Clinic Preference List"
42322,"OP Orders Navigator","Provider Preference List"
51198,"OP Orders Navigator","Clinic Preference List"
76883,"OP Orders Navigator","Clinic Preference List"
52130,"SmartSet","None"
28949,"SmartSet","None"
77151,"Clinician Orders","Clinic Preference List"
72189,"Clinician Orders","Clinic Preference List"
51077,"OP Orders Navigator","Clinic Preference List"
47168,"OP Orders Navigator","Clinic Preference List"
77001,"SmartSet","None"
66722,"OP Orders Navigator","Clinic Preference List"
43164,"OP Orders Navigator","Clinic Preference List"
59947,"OP Orders Navigator","Clinic Preference List"
73098,"OP Orders Navigator","Clinic Preference List"
14437,"OP Orders Navigator","None"
33496,"OP Orders Navigator","None"
56684,"OP Orders Navigator","Clinic Preference List"
75753,"OP Orders Navigator","Clinic Preference List"
67622,"OP Orders Navigator","Clinic Preference List"
79411,"OP Orders Navigator","Clinic Preference List"
48630,"Clinician Orders","Clinic Preference List"
70730,"Clinician Orders","Clinic Preference List"
74200,"Clinician Orders","Clinic Preference List"
27246,"Clinician Orders","Clinic Preference List"
79505,"OP Orders Navigator","Clinic Preference List"
93795,"OP Orders Navigator","None"
81683,"OP Orders Navigator","Clinic Preference List"
94235,"OP Orders Navigator","Clinic Preference List"
86038,"OP Orders Navigator","Clinic Preference List"
14464,"OP Orders Navigator","Clinic Preference List"
45734,"OP Orders Navigator","Clinic Preference List"
99094,"OP Orders Navigator","Clinic Preference List"
47707,"OP Orders Navigator","Clinic Preference List"
86754,"OP Orders Navigator","Clinic Preference List"
19531,"Clinician Orders","Clinic Preference List"
86140,"OP Orders Navigator","Provider Preference List"
14210,"OP Orders Navigator","Provider Preference List"
61673,"OP Orders Navigator","Clinic Preference List"
78028,"OP Orders Navigator","Provider Preference List"
47156,"OP Orders Navigator","Clinic Preference List"
47086,"OP Orders Navigator","Clinic Preference List"
71427,"OP Orders Navigator","Clinic Preference List"
50878,"OP Orders Navigator","Provider Preference List"
17849,"OP Orders Navigator","Clinic Preference List"
91629,"OP Orders Navigator","Clinic Preference List"
82514,"Clinician Orders","Provider Preference List"
25891,"Clinician Orders","Clinic Preference List"
11817,"Clinician Orders","Clinic Preference List"
67430,"OP Orders Navigator","Clinic Preference List"
82649,"Clinician Orders","Clinic Preference List"
45586,"Clinician Orders","Clinic Preference List"
52211,"Clinician Orders","Clinic Preference List"
81649,"Clinician Orders","Clinic Preference List"
15210,"Clinician Orders","Clinic Preference List"
47195,"OP Orders Navigator","Clinic Preference List"
82055,"OP Orders Navigator","Clinic Preference List"
16614,"OP Orders Navigator","Clinic Preference List"
77205,"OP Orders Navigator","Clinic Preference List"
63029,"OP Orders Navigator","Clinic Preference List"
83475,"OP Orders Navigator","Clinic Preference List"
37448,"OP Orders Navigator","Clinic Preference List"
32511,"OP Orders Navigator","Clinic Preference List"
68917,"OP Orders Navigator","Clinic Preference List"
59766,"SmartSet","None"
38637,"Clinician Orders","Clinic Preference List"
24881,"OP Orders Navigator","Clinic Preference List"
89015,"OP Orders Navigator","Clinic Preference List"
12524,"OP Orders Navigator","Clinic Preference List"
74197,"OP Orders Navigator","Provider Preference List"
17205,"OP Orders Navigator","Provider Preference List"
97117,"OP Orders Navigator","Provider Preference List"
37941,"OP Orders Navigator","Provider Preference List"
90868,"OP Orders Navigator","Provider Preference List"
30163,"OP Orders Navigator","Provider Preference List"
38680,"OP Orders Navigator","Clinic Preference List"
64368,"SmartSet","None"
29524,"SmartSet","None"
64255,"SmartSet","None"
26390,"SmartSet","None"
53275,"SmartSet","None"
93991,"SmartSet","None"
78834,"SmartSet","None"
96686,"SmartSet","None"
90965,"SmartSet","None"
19629,"OP Orders Navigator","Provider Preference List"
20649,"OP Orders Navigator","Clinic Preference List"
48138,"OP Orders Navigator","Clinic Preference List"
48304,"OP Orders Navigator","Clinic Preference List"
26424,"OP Orders Navigator","Clinic Preference List"
94285,"OP Orders Navigator","Clinic Preference List"
20308,"OP Orders Navigator","Clinic Preference List"
22781,"OP Orders Navigator","Clinic Preference List"
77985,"OP Orders Navigator","Clinic Preference List"
55878,"OP Orders Navigator","Clinic Preference List"
39384,"OP Orders Navigator","Clinic Preference List"
92319,"OP Orders Navigator","Clinic Preference List"
56419,"OP Orders Navigator","Clinic Preference List"
22657,"OP Orders Navigator","Clinic Preference List"
18698,"OP Orders Navigator","Clinic Preference List"
14881,"OP Orders Navigator","Clinic Preference List"
96575,"OP Orders Navigator","Clinic Preference List"
38337,"OP Orders Navigator","Clinic Preference List"
97658,"OP Orders Navigator","Clinic Preference List"
19518,"OP Orders Navigator","Clinic Preference List"
15639,"OP Orders Navigator","Clinic Preference List"
83128,"OP Orders Navigator","Clinic Preference List"
57396,"OP Orders Navigator","Clinic Preference List"
33938,"OP Orders Navigator","Clinic Preference List"
11658,"OP Orders Navigator","Clinic Preference List"
32526,"OP Orders Navigator","Clinic Preference List"
46067,"OP Orders Navigator","Clinic Preference List"
28335,"OP Orders Navigator","Clinic Preference List"
97231,"OP Orders Navigator","Clinic Preference List"
21017,"OP Orders Navigator","None"
28671,"OP Orders Navigator","Clinic Preference List"
75294,"OP Orders Navigator","Clinic Preference List"
13549,"OP Orders Navigator","None"
93388,"OP Orders Navigator","Clinic Preference List"
52371,"OP Orders Navigator","Clinic Preference List"
56172,"OP Orders Navigator","Clinic Preference List"
57524,"SmartSet","None"
40133,"OP Orders Navigator","None"
92763,"OP Orders Navigator","None"
82224,"OP Orders Navigator","None"
26192,"SmartSet","None"
63006,"Clinician Orders","Clinic Preference List"
61561,"OP Orders Navigator","Clinic Preference List"
67025,"OP Orders Navigator","Clinic Preference List"
36511,"OP Orders Navigator","Clinic Preference List"
15318,"SmartSet","None"
44098,"SmartSet","None"
94508,"SmartSet","None"
63995,"SmartSet","None"
64629,"OP Orders Navigator","Clinic Preference List"
82589,"SmartSet","None"
83709,"SmartSet","None"
53323,"SmartSet","None"
50750,"SmartSet","None"
37289,"SmartSet","None"
30536,"OP Orders Navigator","Clinic Preference List"
47352,"OP Orders Navigator","Clinic Preference List"
84487,"OP Orders Navigator","Clinic Preference List"
81762,"OP Orders Navigator","Clinic Preference List"
74676,"OP Orders Navigator","Clinic Preference List"
40187,"Clinician Orders","None"
36318,"Clinician Orders","None"
91881,"Clinician Orders","None"
64201,"Clinician Orders","None"
35845,"Clinician Orders","None"
10515,"Clinician Orders","None"
58617,"OP Orders Navigator","Clinic Preference List"
50852,"OP Orders Navigator","Clinic Preference List"
85347,"OP Orders Navigator","Clinic Preference List"
92020,"OP Orders Navigator","Clinic Preference List"
40911,"OP Orders Navigator","Clinic Preference List"
82709,"OP Orders Navigator","Clinic Preference List"
62452,"OP Orders Navigator","Clinic Preference List"
71554,"OP Orders Navigator","Clinic Preference List"
46572,"OP Orders Navigator","Clinic Preference List"
48919,"OP Orders Navigator","Clinic Preference List"
22797,"SmartSet","None"
74380,"OP Orders Navigator","Clinic Preference List"
54070,"OP Orders Navigator","Clinic Preference List"
24628,"OP Orders Navigator","Clinic Preference List"
27517,"OP Orders Navigator","Clinic Preference List"
84876,"OP Orders Navigator","Clinic Preference List"
21525,"OP Orders Navigator","Clinic Preference List"
83602,"OP Orders Navigator","Clinic Preference List"
15202,"OP Orders Navigator","Clinic Preference List"
44818,"OP Orders Navigator","Clinic Preference List"
28219,"OP Orders Navigator","Clinic Preference List"
78780,"OP Orders Navigator","Clinic Preference List"
80535,"OP Orders Navigator","Clinic Preference List"
86392,"OP Orders Navigator","Provider Preference List"
93419,"OP Orders Navigator","Clinic Preference List"
27541,"OP Orders Navigator","Clinic Preference List"
45267,"SmartSet","None"
79875,"SmartSet","None"
97238,"SmartSet","None"
76027,"OP Orders Navigator","Clinic Preference List"
73914,"OP Orders Navigator","Clinic Preference List"
57963,"OP Orders Navigator","Clinic Preference List"
10855,"OP Orders Navigator","Clinic Preference List"
59905,"OP Orders Navigator","Clinic Preference List"
52120,"OP Orders Navigator","Clinic Preference List"
99555,"OP Orders Navigator","Clinic Preference List"
22625,"OP Orders Navigator","Clinic Preference List"
32799,"OP Orders Navigator","Clinic Preference List"
57132,"OP Orders Navigator","Clinic Preference List"
89561,"OP Orders Navigator","Clinic Preference List"
46914,"OP Orders Navigator","Clinic Preference List"
24598,"OP Orders Navigator","Clinic Preference List"
73075,"OP Orders Navigator","Clinic Preference List"
58705,"OP Orders Navigator","Clinic Preference List"
58529,"OP Orders Navigator","Clinic Preference List"
90757,"OP Orders Navigator","Clinic Preference List"
83086,"OP Orders Navigator","Clinic Preference List"
31625,"OP Orders Navigator","Clinic Preference List"
17411,"OP Orders Navigator","Clinic Preference List"
65075,"OP Orders Navigator","Clinic Preference List"
75228,"OP Orders Navigator","Clinic Preference List"
83117,"OP Orders Navigator","Clinic Preference List"
43348,"OP Orders Navigator","Clinic Preference List"
73601,"OP Orders Navigator","Clinic Preference List"
20159,"OP Orders Navigator","Clinic Preference List"
35136,"Clinician Orders","Clinic Preference List"
32407,"Clinician Orders","Clinic Preference List"
97451,"Clinician Orders","Clinic Preference List"
77977,"Clinician Orders","Clinic Preference List"
17293,"Clinician Orders","Clinic Preference List"
25266,"Clinician Orders","Clinic Preference List"
84130,"Clinician Orders","Clinic Preference List"
65462,"Clinician Orders","Clinic Preference List"
71286,"OP Orders Navigator","Clinic Preference List"
22156,"OP Orders Navigator","Clinic Preference List"
62543,"OP Orders Navigator","Clinic Preference List"
16721,"SmartSet","None"
85574,"OP Orders Navigator","Provider Preference List"
71096,"OP Orders Navigator","Clinic Preference List"
65234,"SmartSet","None"
73638,"OP Orders Navigator","Clinic Preference List"
38196,"OP Orders Navigator","Clinic Preference List"
81253,"OP Orders Navigator","None"
23114,"Clinician Orders","Clinic Preference List"
79494,"Clinician Orders","Provider Preference List"
48315,"Clinician Orders","Provider Preference List"
16820,"OP Orders Navigator","Clinic Preference List"
18840,"OP Orders Navigator","Clinic Preference List"
30157,"OP Orders Navigator","Clinic Preference List"
74466,"OP Orders Navigator","Clinic Preference List"
19760,"OP Orders Navigator","Clinic Preference List"
43473,"OP Orders Navigator","Clinic Preference List"
56998,"OP Orders Navigator","Clinic Preference List"
80558,"OP Orders Navigator","Clinic Preference List"
86051,"OP Orders Navigator","Clinic Preference List"
66354,"OP Orders Navigator","None"
68502,"OP Orders Navigator","Clinic Preference List"
56099,"OP Orders Navigator","Clinic Preference List"
63001,"OP Orders Navigator","Clinic Preference List"
97410,"OP Orders Navigator","Clinic Preference List"
12429,"OP Orders Navigator","Clinic Preference List"
22924,"Clinician Orders","Clinic Preference List"
55448,"Clinician Orders","Clinic Preference List"
72024,"Clinician Orders","Clinic Preference List"
32875,"Clinician Orders","Clinic Preference List"
27967,"Clinician Orders","Clinic Preference List"
20947,"OP Orders Navigator","Clinic Preference List"
27222,"OP Orders Navigator","Clinic Preference List"
88112,"OP Orders Navigator","Clinic Preference List"
63313,"OP Orders Navigator","Clinic Preference List"
89624,"OP Orders Navigator","Clinic Preference List"
98073,"SmartSet","None"
25498,"SmartSet","None"
34483,"SmartSet","None"
25499,"SmartSet","None"
68341,"OP Orders Navigator","Provider Preference List"
86632,"OP Orders Navigator","Provider Preference List"
70072,"OP Orders Navigator","Provider Preference List"
27259,"OP Orders Navigator","Clinic Preference List"
17775,"OP Orders Navigator","Clinic Preference List"
63709,"OP Orders Navigator","Clinic Preference List"
16215,"OP Orders Navigator","Clinic Preference List"
26137,"OP Orders Navigator","Clinic Preference List"
99232,"OP Orders Navigator","Clinic Preference List"
41959,"OP Orders Navigator","Clinic Preference List"
76291,"OP Orders Navigator","Clinic Preference List"
71859,"OP Orders Navigator","Clinic Preference List"
69729,"OP Orders Navigator","Clinic Preference List"
57773,"OP Orders Navigator","Clinic Preference List"
15949,"OP Orders Navigator","Clinic Preference List"
69075,"OP Orders Navigator","Clinic Preference List"
75007,"OP Orders Navigator","Clinic Preference List"
68442,"OP Orders Navigator","Clinic Preference List"
12568,"OP Orders Navigator","Clinic Preference List"
70405,"OP Orders Navigator","Clinic Preference List"
90736,"OP Orders Navigator","Clinic Preference List"
72257,"OP Orders Navigator","Provider Preference List"
91267,"OP Orders Navigator","Provider Preference List"
16717,"OP Orders Navigator","Clinic Preference List"
47082,"Clinician Orders","Provider Preference List"
16508,"OP Orders Navigator","Provider Preference List"
18135,"OP Orders Navigator","Provider Preference List"
33414,"OP Orders Navigator","Provider Preference List"
71351,"OP Orders Navigator","Clinic Preference List"
92825,"OP Orders Navigator","Clinic Preference List"
96018,"OP Orders Navigator","Clinic Preference List"
36535,"OP Orders Navigator","Clinic Preference List"
21347,"OP Orders Navigator","Clinic Preference List"
61660,"OP Orders Navigator","Clinic Preference List"
77677,"OP Orders Navigator","Provider Preference List"
36517,"OP Orders Navigator","Provider Preference List"
74329,"OP Orders Navigator","Clinic Preference List"
21062,"OP Orders Navigator","Clinic Preference List"
59312,"OP Orders Navigator","Clinic Preference List"
67567,"OP Orders Navigator","Clinic Preference List"
97013,"OP Orders Navigator","Clinic Preference List"
70290,"OP Orders Navigator","Clinic Preference List"
95253,"OP Orders Navigator","Clinic Preference List"
24328,"OP Orders Navigator","Clinic Preference List"
55808,"OP Orders Navigator","Clinic Preference List"
58483,"OP Orders Navigator","Clinic Preference List"
35189,"OP Orders Navigator","Clinic Preference List"
52651,"OP Orders Navigator","Clinic Preference List"
30977,"OP Orders Navigator","Clinic Preference List"
16974,"OP Orders Navigator","Clinic Preference List"
17628,"OP Orders Navigator","Clinic Preference List"
43719,"OP Orders Navigator","Clinic Preference List"
31368,"OP Orders Navigator","Clinic Preference List"
87142,"OP Orders Navigator","Clinic Preference List"
49626,"OP Orders Navigator","Clinic Preference List"
76093,"OP Orders Navigator","Clinic Preference List"
44361,"OP Orders Navigator","Clinic Preference List"
39142,"OP Orders Navigator","Clinic Preference List"
71721,"OP Orders Navigator","Clinic Preference List"
69133,"SmartSet","None"
12241,"SmartSet","None"
37375,"SmartSet","None"
34782,"Clinician Orders","Clinic Preference List"
54970,"Clinician Orders","Clinic Preference List"
45594,"OP Orders Navigator","Clinic Preference List"
66608,"OP Orders Navigator","Clinic Preference List"
78736,"OP Orders Navigator","Clinic Preference List"
90365,"OP Orders Navigator","Clinic Preference List"
86619,"OP Orders Navigator","Clinic Preference List"
94125,"OP Orders Navigator","Provider Preference List"
51527,"OP Orders Navigator","Provider Preference List"
55274,"OP Orders Navigator","Provider Preference List"
64040,"OP Orders Navigator","Clinic Preference List"
67446,"OP Orders Navigator","Clinic Preference List"
46064,"Clinician Orders","Clinic Preference List"
43218,"OP Orders Navigator","Clinic Preference List"
81132,"OP Orders Navigator","Clinic Preference List"
85972,"OP Orders Navigator","Clinic Preference List"
97663,"OP Orders Navigator","Clinic Preference List"
73361,"SmartSet","None"
94680,"SmartSet","None"
63455,"OP Orders Navigator","Clinic Preference List"
83235,"OP Orders Navigator","Clinic Preference List"
26619,"OP Orders Navigator","Clinic Preference List"
81259,"OP Orders Navigator","Clinic Preference List"
68235,"OP Orders Navigator","Provider Preference List"
53083,"OP Orders Navigator","Clinic Preference List"
82087,"OP Orders Navigator","Clinic Preference List"
47269,"OP Orders Navigator","Clinic Preference List"
18810,"OP Orders Navigator","Clinic Preference List"
21424,"OP Orders Navigator","Clinic Preference List"
62208,"OP Orders Navigator","Clinic Preference List"
39430,"OP Orders Navigator","Clinic Preference List"
83820,"SmartSet","None"
12379,"OP Orders Navigator","Clinic Preference List"
28368,"OP Orders Navigator","Clinic Preference List"
12414,"Clinician Orders","Clinic Preference List"
64866,"Clinician Orders","Clinic Preference List"
64826,"Clinician Orders","Clinic Preference List"
36983,"Clinician Orders","Clinic Preference List"
99614,"Clinician Orders","Clinic Preference List"
85213,"OP Orders Navigator","Clinic Preference List"
57920,"OP Orders Navigator","Clinic Preference List"
51240,"OP Orders Navigator","Clinic Preference List"
35302,"OP Orders Navigator","Provider Preference List"
71309,"OP Orders Navigator","Provider Preference List"
93838,"OP Orders Navigator","Clinic Preference List"
91950,"OP Orders Navigator","Clinic Preference List"
78910,"OP Orders Navigator","Clinic Preference List"
41744,"OP Orders Navigator","Clinic Preference List"
17225,"OP Orders Navigator","Clinic Preference List"
63768,"OP Orders Navigator","Clinic Preference List"
65030,"OP Orders Navigator","Clinic Preference List"
99553,"OP Orders Navigator","Clinic Preference List"
87399,"OP Orders Navigator","Clinic Preference List"
43492,"OP Orders Navigator","Clinic Preference List"
53514,"OP Orders Navigator","Clinic Preference List"
19415,"OP Orders Navigator","Clinic Preference List"
48007,"OP Orders Navigator","Clinic Preference List"
64450,"OP Orders Navigator","Clinic Preference List"
15347,"OP Orders Navigator","Clinic Preference List"
81582,"OP Orders Navigator","Clinic Preference List"
29206,"OP Orders Navigator","Clinic Preference List"
88830,"OP Orders Navigator","Clinic Preference List"
46584,"SmartSet","None"
74149,"SmartSet","None"
18303,"SmartSet","None"
24536,"SmartSet","None"
86320,"SmartSet","None"
95078,"SmartSet","None"
83637,"SmartSet","None"
91716,"SmartSet","None"
54820,"SmartSet","None"
58253,"SmartSet","None"
43851,"OP Orders Navigator","Clinic Preference List"
39887,"OP Orders Navigator","Clinic Preference List"
30392,"OP Orders Navigator","Clinic Preference List"
98123,"OP Orders Navigator","Clinic Preference List"
19325,"OP Orders Navigator","Clinic Preference List"
72961,"OP Orders Navigator","Clinic Preference List"
24374,"OP Orders Navigator","Clinic Preference List"
14214,"OP Orders Navigator","Clinic Preference List"
56055,"SmartSet","None"
91570,"OP Orders Navigator","Clinic Preference List"
60963,"OP Orders Navigator","Clinic Preference List"
89274,"OP Orders Navigator","Clinic Preference List"
62224,"OP Orders Navigator","Clinic Preference List"
16209,"OP Orders Navigator","Clinic Preference List"
51226,"OP Orders Navigator","Clinic Preference List"
84863,"OP Orders Navigator","Clinic Preference List"
79353,"OP Orders Navigator","Clinic Preference List"
12618,"OP Orders Navigator","Clinic Preference List"
71279,"OP Orders Navigator","Clinic Preference List"
85499,"Clinician Orders","Clinic Preference List"
44014,"OP Orders Navigator","Clinic Preference List"
47234,"OP Orders Navigator","Clinic Preference List"
84345,"OP Orders Navigator","Clinic Preference List"
79979,"OP Orders Navigator","Clinic Preference List"
14119,"OP Orders Navigator","Clinic Preference List"
97228,"OP Orders Navigator","Clinic Preference List"
38526,"OP Orders Navigator","Clinic Preference List"
59725,"OP Orders Navigator","Clinic Preference List"
37827,"OP Orders Navigator","Clinic Preference List"
42768,"OP Orders Navigator","Clinic Preference List"
31394,"OP Orders Navigator","None"
71970,"OP Orders Navigator","None"
29563,"OP Orders Navigator","Clinic Preference List"
70077,"OP Orders Navigator","Clinic Preference List"
52935,"OP Orders Navigator","Clinic Preference List"
30293,"SmartSet","None"
67919,"OP Orders Navigator","Clinic Preference List"
32599,"OP Orders Navigator","Clinic Preference List"
75981,"OP Orders Navigator","Clinic Preference List"
94118,"OP Orders Navigator","Provider Preference List"
97780,"OP Orders Navigator","Clinic Preference List"
16010,"OP Orders Navigator","Clinic Preference List"
69669,"OP Orders Navigator","Clinic Preference List"
63467,"OP Orders Navigator","Clinic Preference List"
11187,"OP Orders Navigator","Clinic Preference List"
63015,"OP Orders Navigator","Clinic Preference List"
40515,"OP Orders Navigator","Clinic Preference List"
50902,"OP Orders Navigator","Provider Preference List"
46146,"OP Orders Navigator","Provider Preference List"
73845,"OP Orders Navigator","Provider Preference List"
68537,"OP Orders Navigator","Provider Preference List"
12267,"OP Orders Navigator","Clinic Preference List"
97672,"SmartSet","None"
81193,"SmartSet","None"
36738,"SmartSet","None"
15786,"SmartSet","None"
35370,"OP Orders Navigator","Clinic Preference List"
63051,"OP Orders Navigator","Clinic Preference List"
29027,"OP Orders Navigator","Clinic Preference List"
68303,"OP Orders Navigator","Clinic Preference List"
57564,"OP Orders Navigator","Clinic Preference List"
49922,"OP Orders Navigator","Clinic Preference List"
43199,"OP Orders Navigator","Clinic Preference List"
77526,"OP Orders Navigator","Clinic Preference List"
67712,"OP Orders Navigator","Clinic Preference List"
95003,"OP Orders Navigator","Clinic Preference List"
76078,"OP Orders Navigator","Clinic Preference List"
29593,"OP Orders Navigator","Clinic Preference List"
16418,"OP Orders Navigator","Provider Preference List"
72282,"OP Orders Navigator","Provider Preference List"
88323,"OP Orders Navigator","Provider Preference List"
72677,"OP Orders Navigator","Provider Preference List"
83589,"OP Orders Navigator","None"
35534,"OP Orders Navigator","Provider Preference List"
16531,"OP Orders Navigator","Provider Preference List"
61711,"OP Orders Navigator","Provider Preference List"
40854,"OP Orders Navigator","Provider Preference List"
55037,"OP Orders Navigator","Provider Preference List"
57165,"OP Orders Navigator","Provider Preference List"
89609,"OP Orders Navigator","Provider Preference List"
50427,"OP Orders Navigator","Provider Preference List"
26382,"OP Orders Navigator","Clinic Preference List"
84984,"OP Orders Navigator","Clinic Preference List"
14404,"OP Orders Navigator","Clinic Preference List"
32351,"OP Orders Navigator","Clinic Preference List"
42511,"OP Orders Navigator","Clinic Preference List"
22042,"OP Orders Navigator","Clinic Preference List"
90897,"OP Orders Navigator","Clinic Preference List"
88144,"OP Orders Navigator","Provider Preference List"
39364,"OP Orders Navigator","Provider Preference List"
85792,"OP Orders Navigator","Provider Preference List"
92704,"OP Orders Navigator","Provider Preference List"
50655,"OP Orders Navigator","Provider Preference List"
26469,"OP Orders Navigator","Provider Preference List"
38499,"OP Orders Navigator","Provider Preference List"
38689,"OP Orders Navigator","Provider Preference List"
38618,"OP Orders Navigator","Clinic Preference List"
45457,"OP Orders Navigator","Clinic Preference List"
15134,"OP Orders Navigator","Clinic Preference List"
35810,"OP Orders Navigator","Clinic Preference List"
78027,"OP Orders Navigator","Clinic Preference List"
53438,"OP Orders Navigator","Clinic Preference List"
46200,"OP Orders Navigator","Clinic Preference List"
28971,"OP Orders Navigator","Clinic Preference List"
43770,"OP Orders Navigator","Clinic Preference List"
88198,"OP Orders Navigator","Provider Preference List"
60924,"OP Orders Navigator","Provider Preference List"
32932,"OP Orders Navigator","Provider Preference List"
54946,"OP Orders Navigator","Provider Preference List"
48838,"Clinician Orders","Clinic Preference List"
83738,"SmartSet","None"
18124,"SmartSet","None"
10943,"OP Orders Navigator","Clinic Preference List"
71904,"SmartSet","None"
54226,"Clinician Orders","Clinic Preference List"
37747,"Clinician Orders","Clinic Preference List"
64524,"Clinician Orders","Clinic Preference List"
50147,"Clinician Orders","None"
19934,"Clinician Orders","None"
73615,"OP Orders Navigator","Provider Preference List"
81758,"OP Orders Navigator","Clinic Preference List"
47654,"OP Orders Navigator","Clinic Preference List"
44586,"OP Orders Navigator","None"
17307,"OP Orders Navigator","None"
83123,"OP Orders Navigator","Clinic Preference List"
44283,"OP Orders Navigator","Clinic Preference List"
52718,"OP Orders Navigator","Clinic Preference List"
53703,"OP Orders Navigator","None"
80913,"OP Orders Navigator","Provider Preference List"
10759,"OP Orders Navigator","Provider Preference List"
80302,"OP Orders Navigator","Clinic Preference List"
84522,"OP Orders Navigator","Clinic Preference List"
76417,"SmartSet","None"
50973,"OP Orders Navigator","Clinic Preference List"
99898,"OP Orders Navigator","Clinic Preference List"
53689,"OP Orders Navigator","Clinic Preference List"
51270,"OP Orders Navigator","Clinic Preference List"
23106,"OP Orders Navigator","Clinic Preference List"
67651,"OP Orders Navigator","Clinic Preference List"
64397,"OP Orders Navigator","Clinic Preference List"
80066,"OP Orders Navigator","Clinic Preference List"
55643,"OP Orders Navigator","Clinic Preference List"
77601,"OP Orders Navigator","Clinic Preference List"
87005,"OP Orders Navigator","Clinic Preference List"
21244,"OP Orders Navigator","Clinic Preference List"
63359,"OP Orders Navigator","Clinic Preference List"
29038,"OP Orders Navigator","Clinic Preference List"
91121,"OP Orders Navigator","Clinic Preference List"
32094,"OP Orders Navigator","Clinic Preference List"
15072,"OP Orders Navigator","Clinic Preference List"
24511,"OP Orders Navigator","Provider Preference List"
70165,"OP Orders Navigator","Clinic Preference List"
37049,"OP Orders Navigator","Clinic Preference List"
14826,"Clinician Orders","Provider Preference List"
47978,"Clinician Orders","Provider Preference List"
26371,"Clinician Orders","Provider Preference List"
95317,"Clinician Orders","Provider Preference List"
81078,"Clinician Orders","Provider Preference List"
16874,"OP Orders Navigator","Clinic Preference List"
83244,"OP Orders Navigator","Clinic Preference List"
12304,"OP Orders Navigator","Clinic Preference List"
31624,"Clinician Orders","Clinic Preference List"
16818,"OP Orders Navigator","Clinic Preference List"
38330,"Clinician Orders","Clinic Preference List"
55051,"Clinician Orders","Clinic Preference List"
25174,"OP Orders Navigator","Clinic Preference List"
71825,"OP Orders Navigator","Clinic Preference List"
42084,"OP Orders Navigator","Clinic Preference List"
42448,"OP Orders Navigator","Clinic Preference List"
17112,"OP Orders Navigator","Clinic Preference List"
37385,"OP Orders Navigator","Clinic Preference List"
76674,"OP Orders Navigator","Clinic Preference List"
53077,"OP Orders Navigator","Clinic Preference List"
46248,"OP Orders Navigator","None"
58955,"OP Orders Navigator","Clinic Preference List"
56032,"OP Orders Navigator","Clinic Preference List"
48430,"OP Orders Navigator","Clinic Preference List"
86207,"OP Orders Navigator","Clinic Preference List"
12930,"OP Orders Navigator","Clinic Preference List"
26146,"OP Orders Navigator","Clinic Preference List"
84384,"OP Orders Navigator","Clinic Preference List"
56152,"OP Orders Navigator","Clinic Preference List"
62599,"OP Orders Navigator","Clinic Preference List"
80524,"OP Orders Navigator","Clinic Preference List"
98463,"OP Orders Navigator","Clinic Preference List"
